accuracy_mean,accuracy_median,accuracy_variance,extant_id,taxon_distance,training_case,update
0.0,0.0,0.0,10187,59,59,phylo_100
0.0,0.0,0.0,10187,60,60,phylo_100
0.0,0.0,0.0,10187,61,61,phylo_100
0.0,0.0,0.0,10187,62,62,phylo_100
0.0,0.0,0.0,10187,63,63,phylo_100
0.0,0.0,0.0,10187,64,64,phylo_100
0.0,0.0,0.0,10187,65,65,phylo_100
0.0,0.0,0.0,10187,66,66,phylo_100
0.0,0.0,0.0,10187,67,67,phylo_100
0.0,0.0,0.0,10187,68,68,phylo_100
0.0,0.0,0.0,10187,69,69,phylo_100
0.0,0.0,0.0,10187,70,70,phylo_100
0.0,0.0,0.0,10187,71,71,phylo_100
0.0,0.0,0.0,10187,72,72,phylo_100
0.0,0.0,0.0,10187,73,73,phylo_100
0.0,0.0,0.0,10187,74,74,phylo_100
0.0,0.0,0.0,10187,75,75,phylo_100
0.0,0.0,0.0,10187,76,76,phylo_100
0.0,0.0,0.0,10187,77,77,phylo_100
0.0,0.0,0.0,10187,78,78,phylo_100
0.0,0.0,0.0,10187,79,79,phylo_100
0.0,0.0,0.0,10187,80,80,phylo_100
0.0,0.0,0.0,10187,81,81,phylo_100
0.0,0.0,0.0,10187,82,82,phylo_100
0.0,0.0,0.0,10187,83,83,phylo_100
0.0,0.0,0.0,10187,84,84,phylo_100
0.0,0.0,0.0,10187,85,85,phylo_100
0.0,0.0,0.0,10187,86,86,phylo_100
0.0,0.0,0.0,10187,87,87,phylo_100
0.0,0.0,0.0,10187,88,88,phylo_100
0.0,0.0,0.0,10187,89,89,phylo_100
0.0,0.0,0.0,10187,90,90,phylo_100
0.47,0.0,0.2516161616161616,10187,91,91,phylo_100
0.47,0.0,0.2516161616161616,10187,92,92,phylo_100
0.47,0.0,0.2516161616161616,10187,93,93,phylo_100
0.47,0.0,0.2516161616161616,10187,94,94,phylo_100
0.47,0.0,0.2516161616161616,10187,95,95,phylo_100
0.47,0.0,0.2516161616161616,10187,96,96,phylo_100
0.47,0.0,0.2516161616161616,10187,97,97,phylo_100
0.47,0.0,0.2516161616161616,10187,98,98,phylo_100
0.47,0.0,0.2516161616161616,10187,99,99,phylo_100
0.47,0.0,0.2516161616161616,10187,100,100,phylo_100
0.47,0.0,0.2516161616161616,10187,101,101,phylo_100
0.0,0.0,0.0,10124,0,0,phylo_100
0.75,1.0,0.1893939393939394,10124,1,1,phylo_100
0.75,1.0,0.1893939393939394,10124,2,2,phylo_100
0.75,1.0,0.1893939393939394,10124,3,3,phylo_100
0.75,1.0,0.1893939393939394,10124,4,4,phylo_100
0.75,1.0,0.1893939393939394,10124,5,5,phylo_100
0.75,1.0,0.1893939393939394,10124,6,6,phylo_100
0.75,1.0,0.1893939393939394,10124,7,7,phylo_100
0.75,1.0,0.1893939393939394,10124,8,8,phylo_100
0.75,1.0,0.1893939393939394,10124,9,9,phylo_100
0.75,1.0,0.1893939393939394,10124,10,10,phylo_100
0.75,1.0,0.1893939393939394,10124,11,11,phylo_100
0.75,1.0,0.1893939393939394,10124,12,12,phylo_100
0.75,1.0,0.1893939393939394,10124,13,13,phylo_100
0.75,1.0,0.1893939393939394,10124,14,14,phylo_100
0.75,1.0,0.1893939393939394,10124,15,15,phylo_100
0.75,1.0,0.1893939393939394,10124,16,16,phylo_100
0.75,1.0,0.1893939393939394,10124,17,17,phylo_100
0.75,1.0,0.1893939393939394,10124,18,18,phylo_100
0.75,1.0,0.1893939393939394,10124,19,19,phylo_100
0.75,1.0,0.1893939393939394,10124,20,20,phylo_100
0.75,1.0,0.1893939393939394,10124,21,21,phylo_100
0.75,1.0,0.1893939393939394,10124,22,22,phylo_100
0.75,1.0,0.1893939393939394,10124,23,23,phylo_100
0.75,1.0,0.1893939393939394,10124,24,24,phylo_100
0.75,1.0,0.1893939393939394,10124,25,25,phylo_100
0.75,1.0,0.1893939393939394,10124,26,26,phylo_100
0.75,1.0,0.1893939393939394,10124,27,27,phylo_100
0.75,1.0,0.1893939393939394,10124,28,28,phylo_100
0.75,1.0,0.1893939393939394,10124,29,29,phylo_100
0.75,1.0,0.1893939393939394,10124,30,30,phylo_100
0.75,1.0,0.1893939393939394,10124,31,31,phylo_100
0.75,1.0,0.1893939393939394,10124,32,32,phylo_100
0.75,1.0,0.1893939393939394,10124,33,33,phylo_100
0.75,1.0,0.1893939393939394,10124,34,34,phylo_100
0.75,1.0,0.1893939393939394,10124,35,35,phylo_100
0.75,1.0,0.1893939393939394,10124,36,36,phylo_100
0.75,1.0,0.1893939393939394,10124,37,37,phylo_100
0.75,1.0,0.1893939393939394,10124,38,38,phylo_100
0.75,1.0,0.1893939393939394,10124,39,39,phylo_100
0.75,1.0,0.1893939393939394,10124,40,40,phylo_100
0.75,1.0,0.1893939393939394,10124,41,41,phylo_100
0.75,1.0,0.1893939393939394,10124,42,42,phylo_100
0.75,1.0,0.1893939393939394,10124,43,43,phylo_100
0.75,1.0,0.1893939393939394,10124,44,44,phylo_100
0.75,1.0,0.1893939393939394,10124,45,45,phylo_100
0.75,1.0,0.1893939393939394,10124,46,46,phylo_100
0.75,1.0,0.1893939393939394,10124,47,47,phylo_100
0.75,1.0,0.1893939393939394,10124,48,48,phylo_100
0.75,1.0,0.1893939393939394,10124,49,49,phylo_100
0.75,1.0,0.1893939393939394,10124,50,50,phylo_100
0.75,1.0,0.1893939393939394,10124,51,51,phylo_100
0.75,1.0,0.1893939393939394,10124,52,52,phylo_100
0.75,1.0,0.1893939393939394,10124,53,53,phylo_100
0.75,1.0,0.1893939393939394,10124,54,54,phylo_100
0.75,1.0,0.1893939393939394,10124,55,55,phylo_100
0.75,1.0,0.1893939393939394,10124,56,56,phylo_100
0.75,1.0,0.1893939393939394,10124,57,57,phylo_100
0.75,1.0,0.1893939393939394,10124,58,58,phylo_100
0.75,1.0,0.1893939393939394,10124,59,59,phylo_100
0.75,1.0,0.1893939393939394,10124,60,60,phylo_100
0.75,1.0,0.1893939393939394,10124,61,61,phylo_100
0.75,1.0,0.1893939393939394,10124,62,62,phylo_100
0.75,1.0,0.1893939393939394,10124,63,63,phylo_100
0.75,1.0,0.1893939393939394,10124,64,64,phylo_100
0.75,1.0,0.1893939393939394,10124,65,65,phylo_100
0.75,1.0,0.1893939393939394,10124,66,66,phylo_100
0.75,1.0,0.1893939393939394,10124,67,67,phylo_100
0.75,1.0,0.1893939393939394,10124,68,68,phylo_100
0.75,1.0,0.1893939393939394,10124,69,69,phylo_100
0.75,1.0,0.1893939393939394,10124,70,70,phylo_100
0.75,1.0,0.1893939393939394,10124,71,71,phylo_100
0.75,1.0,0.1893939393939394,10124,72,72,phylo_100
0.75,1.0,0.1893939393939394,10124,73,73,phylo_100
0.75,1.0,0.1893939393939394,10124,74,74,phylo_100
0.75,1.0,0.1893939393939394,10124,75,75,phylo_100
0.75,1.0,0.1893939393939394,10124,76,76,phylo_100
0.75,1.0,0.1893939393939394,10124,77,77,phylo_100
0.75,1.0,0.1893939393939394,10124,78,78,phylo_100
0.75,1.0,0.1893939393939394,10124,79,79,phylo_100
0.75,1.0,0.1893939393939394,10124,80,80,phylo_100
0.75,1.0,0.1893939393939394,10124,81,81,phylo_100
0.75,1.0,0.1893939393939394,10124,82,82,phylo_100
0.75,1.0,0.1893939393939394,10124,83,83,phylo_100
0.75,1.0,0.1893939393939394,10124,84,84,phylo_100
0.75,1.0,0.1893939393939394,10124,85,85,phylo_100
0.75,1.0,0.1893939393939394,10124,86,86,phylo_100
0.75,1.0,0.1893939393939394,10124,87,87,phylo_100
0.75,1.0,0.1893939393939394,10124,88,88,phylo_100
0.75,1.0,0.1893939393939394,10124,89,89,phylo_100
0.75,1.0,0.1893939393939394,10124,90,90,phylo_100
0.48,0.0,0.25212121212121213,10124,91,91,phylo_100
0.48,0.0,0.25212121212121213,10124,92,92,phylo_100
0.48,0.0,0.25212121212121213,10124,93,93,phylo_100
0.48,0.0,0.25212121212121213,10124,94,94,phylo_100
0.48,0.0,0.25212121212121213,10124,95,95,phylo_100
0.48,0.0,0.25212121212121213,10124,96,96,phylo_100
0.48,0.0,0.25212121212121213,10124,97,97,phylo_100
0.48,0.0,0.25212121212121213,10124,98,98,phylo_100
0.48,0.0,0.25212121212121213,10124,99,99,phylo_100
0.48,0.0,0.25212121212121213,10124,100,100,phylo_100
0.48,0.0,0.25212121212121213,10124,101,101,phylo_100
0.0,0.0,0.0,10075,0,0,phylo_100
0.0,0.0,0.0,10075,1,1,phylo_100
0.0,0.0,0.0,10075,2,2,phylo_100
0.0,0.0,0.0,10075,3,3,phylo_100
0.0,0.0,0.0,10075,4,4,phylo_100
0.0,0.0,0.0,10075,5,5,phylo_100
0.0,0.0,0.0,10075,6,6,phylo_100
0.0,0.0,0.0,10075,7,7,phylo_100
0.0,0.0,0.0,10075,8,8,phylo_100
0.0,0.0,0.0,10075,9,9,phylo_100
0.0,0.0,0.0,10075,10,10,phylo_100
0.0,0.0,0.0,10075,11,11,phylo_100
0.0,0.0,0.0,10075,12,12,phylo_100
0.0,0.0,0.0,10075,13,13,phylo_100
0.0,0.0,0.0,10075,14,14,phylo_100
0.0,0.0,0.0,10075,15,15,phylo_100
0.0,0.0,0.0,10075,16,16,phylo_100
0.0,0.0,0.0,10075,17,17,phylo_100
0.0,0.0,0.0,10075,18,18,phylo_100
0.0,0.0,0.0,10075,19,19,phylo_100
0.0,0.0,0.0,10075,20,20,phylo_100
0.0,0.0,0.0,10075,21,21,phylo_100
0.0,0.0,0.0,10075,22,22,phylo_100
0.0,0.0,0.0,10075,23,23,phylo_100
0.0,0.0,0.0,10075,24,24,phylo_100
0.0,0.0,0.0,10075,25,25,phylo_100
0.0,0.0,0.0,10075,26,26,phylo_100
0.0,0.0,0.0,10075,27,27,phylo_100
0.0,0.0,0.0,10075,28,28,phylo_100
0.0,0.0,0.0,10075,29,29,phylo_100
0.0,0.0,0.0,10075,30,30,phylo_100
0.0,0.0,0.0,10075,31,31,phylo_100
0.0,0.0,0.0,10075,32,32,phylo_100
0.0,0.0,0.0,10075,33,33,phylo_100
0.0,0.0,0.0,10075,34,34,phylo_100
0.0,0.0,0.0,10075,35,35,phylo_100
0.0,0.0,0.0,10075,36,36,phylo_100
0.0,0.0,0.0,10075,37,37,phylo_100
0.0,0.0,0.0,10075,38,38,phylo_100
0.0,0.0,0.0,10075,39,39,phylo_100
0.0,0.0,0.0,10075,40,40,phylo_100
0.0,0.0,0.0,10075,41,41,phylo_100
0.0,0.0,0.0,10075,42,42,phylo_100
0.0,0.0,0.0,10075,43,43,phylo_100
0.0,0.0,0.0,10075,44,44,phylo_100
0.0,0.0,0.0,10075,45,45,phylo_100
0.0,0.0,0.0,10075,46,46,phylo_100
0.0,0.0,0.0,10075,47,47,phylo_100
0.0,0.0,0.0,10075,48,48,phylo_100
0.0,0.0,0.0,10075,49,49,phylo_100
0.0,0.0,0.0,10075,50,50,phylo_100
0.0,0.0,0.0,10075,51,51,phylo_100
0.0,0.0,0.0,10075,52,52,phylo_100
0.0,0.0,0.0,10075,53,53,phylo_100
0.0,0.0,0.0,10075,54,54,phylo_100
0.0,0.0,0.0,10075,55,55,phylo_100
0.0,0.0,0.0,10075,56,56,phylo_100
0.0,0.0,0.0,10075,57,57,phylo_100
0.0,0.0,0.0,10075,58,58,phylo_100
0.0,0.0,0.0,10075,59,59,phylo_100
0.0,0.0,0.0,10075,60,60,phylo_100
0.0,0.0,0.0,10075,61,61,phylo_100
0.0,0.0,0.0,10075,62,62,phylo_100
0.0,0.0,0.0,10075,63,63,phylo_100
0.0,0.0,0.0,10075,64,64,phylo_100
0.0,0.0,0.0,10075,65,65,phylo_100
0.0,0.0,0.0,10075,66,66,phylo_100
0.0,0.0,0.0,10075,67,67,phylo_100
0.0,0.0,0.0,10075,68,68,phylo_100
0.0,0.0,0.0,10075,69,69,phylo_100
0.0,0.0,0.0,10075,70,70,phylo_100
0.0,0.0,0.0,10075,71,71,phylo_100
0.0,0.0,0.0,10075,72,72,phylo_100
0.0,0.0,0.0,10075,73,73,phylo_100
0.0,0.0,0.0,10075,74,74,phylo_100
0.0,0.0,0.0,10075,75,75,phylo_100
0.0,0.0,0.0,10075,76,76,phylo_100
0.0,0.0,0.0,10075,77,77,phylo_100
0.0,0.0,0.0,10075,78,78,phylo_100
0.0,0.0,0.0,10075,79,79,phylo_100
0.0,0.0,0.0,10075,80,80,phylo_100
0.0,0.0,0.0,10075,81,81,phylo_100
0.0,0.0,0.0,10075,82,82,phylo_100
0.0,0.0,0.0,10075,83,83,phylo_100
0.0,0.0,0.0,10075,84,84,phylo_100
0.0,0.0,0.0,10075,85,85,phylo_100
0.0,0.0,0.0,10075,86,86,phylo_100
0.0,0.0,0.0,10075,87,87,phylo_100
0.0,0.0,0.0,10075,88,88,phylo_100
0.0,0.0,0.0,10075,89,89,phylo_100
0.47,0.0,0.2516161616161616,10075,90,90,phylo_100
0.47,0.0,0.2516161616161616,10075,91,91,phylo_100
0.47,0.0,0.2516161616161616,10075,92,92,phylo_100
0.47,0.0,0.2516161616161616,10075,93,93,phylo_100
0.47,0.0,0.2516161616161616,10075,94,94,phylo_100
0.47,0.0,0.2516161616161616,10075,95,95,phylo_100
0.47,0.0,0.2516161616161616,10075,96,96,phylo_100
0.47,0.0,0.2516161616161616,10075,97,97,phylo_100
0.47,0.0,0.2516161616161616,10075,98,98,phylo_100
0.47,0.0,0.2516161616161616,10075,99,99,phylo_100
0.47,0.0,0.2516161616161616,10075,100,100,phylo_100
0.0,0.0,0.0,10166,0,0,phylo_100
0.0,0.0,0.0,10166,1,1,phylo_100
0.0,0.0,0.0,10166,2,2,phylo_100
0.0,0.0,0.0,10166,3,3,phylo_100
0.0,0.0,0.0,10166,4,4,phylo_100
0.0,0.0,0.0,10166,5,5,phylo_100
0.0,0.0,0.0,10166,6,6,phylo_100
0.0,0.0,0.0,10166,7,7,phylo_100
0.0,0.0,0.0,10166,8,8,phylo_100
0.0,0.0,0.0,10166,9,9,phylo_100
0.0,0.0,0.0,10166,10,10,phylo_100
0.0,0.0,0.0,10166,11,11,phylo_100
0.0,0.0,0.0,10166,12,12,phylo_100
0.0,0.0,0.0,10166,13,13,phylo_100
0.0,0.0,0.0,10166,14,14,phylo_100
0.0,0.0,0.0,10166,15,15,phylo_100
0.0,0.0,0.0,10166,16,16,phylo_100
0.0,0.0,0.0,10166,17,17,phylo_100
0.0,0.0,0.0,10166,18,18,phylo_100
0.0,0.0,0.0,10166,19,19,phylo_100
0.0,0.0,0.0,10166,20,20,phylo_100
0.0,0.0,0.0,10166,21,21,phylo_100
0.0,0.0,0.0,10166,22,22,phylo_100
0.0,0.0,0.0,10166,23,23,phylo_100
0.0,0.0,0.0,10166,24,24,phylo_100
0.0,0.0,0.0,10166,25,25,phylo_100
0.0,0.0,0.0,10166,26,26,phylo_100
0.0,0.0,0.0,10166,27,27,phylo_100
0.0,0.0,0.0,10166,28,28,phylo_100
0.0,0.0,0.0,10166,29,29,phylo_100
0.0,0.0,0.0,10166,30,30,phylo_100
0.0,0.0,0.0,10166,31,31,phylo_100
0.0,0.0,0.0,10166,32,32,phylo_100
0.0,0.0,0.0,10166,33,33,phylo_100
0.0,0.0,0.0,10166,34,34,phylo_100
0.0,0.0,0.0,10166,35,35,phylo_100
0.0,0.0,0.0,10166,36,36,phylo_100
0.0,0.0,0.0,10166,37,37,phylo_100
0.0,0.0,0.0,10166,38,38,phylo_100
0.0,0.0,0.0,10166,39,39,phylo_100
0.0,0.0,0.0,10166,40,40,phylo_100
0.0,0.0,0.0,10166,41,41,phylo_100
0.0,0.0,0.0,10166,42,42,phylo_100
0.0,0.0,0.0,10166,43,43,phylo_100
0.0,0.0,0.0,10166,44,44,phylo_100
0.0,0.0,0.0,10166,45,45,phylo_100
0.0,0.0,0.0,10166,46,46,phylo_100
0.0,0.0,0.0,10166,47,47,phylo_100
0.0,0.0,0.0,10166,48,48,phylo_100
0.0,0.0,0.0,10166,49,49,phylo_100
0.0,0.0,0.0,10166,50,50,phylo_100
0.0,0.0,0.0,10166,51,51,phylo_100
0.0,0.0,0.0,10166,52,52,phylo_100
0.0,0.0,0.0,10166,53,53,phylo_100
0.0,0.0,0.0,10166,54,54,phylo_100
0.0,0.0,0.0,10166,55,55,phylo_100
0.0,0.0,0.0,10166,56,56,phylo_100
0.0,0.0,0.0,10166,57,57,phylo_100
0.0,0.0,0.0,10166,58,58,phylo_100
0.0,0.0,0.0,10166,59,59,phylo_100
0.0,0.0,0.0,10166,60,60,phylo_100
0.0,0.0,0.0,10166,61,61,phylo_100
0.0,0.0,0.0,10166,62,62,phylo_100
0.0,0.0,0.0,10166,63,63,phylo_100
0.0,0.0,0.0,10166,64,64,phylo_100
0.0,0.0,0.0,10166,65,65,phylo_100
0.0,0.0,0.0,10166,66,66,phylo_100
0.0,0.0,0.0,10166,67,67,phylo_100
0.0,0.0,0.0,10166,68,68,phylo_100
0.0,0.0,0.0,10166,69,69,phylo_100
0.0,0.0,0.0,10166,70,70,phylo_100
0.0,0.0,0.0,10166,71,71,phylo_100
0.0,0.0,0.0,10166,72,72,phylo_100
0.0,0.0,0.0,10166,73,73,phylo_100
0.0,0.0,0.0,10166,74,74,phylo_100
0.0,0.0,0.0,10166,75,75,phylo_100
0.0,0.0,0.0,10166,76,76,phylo_100
0.0,0.0,0.0,10166,77,77,phylo_100
0.0,0.0,0.0,10166,78,78,phylo_100
0.0,0.0,0.0,10166,79,79,phylo_100
0.0,0.0,0.0,10166,80,80,phylo_100
0.0,0.0,0.0,10166,81,81,phylo_100
0.0,0.0,0.0,10166,82,82,phylo_100
0.0,0.0,0.0,10166,83,83,phylo_100
0.0,0.0,0.0,10166,84,84,phylo_100
0.0,0.0,0.0,10166,85,85,phylo_100
0.0,0.0,0.0,10166,86,86,phylo_100
0.0,0.0,0.0,10166,87,87,phylo_100
0.0,0.0,0.0,10166,88,88,phylo_100
0.0,0.0,0.0,10166,89,89,phylo_100
0.0,0.0,0.0,10166,90,90,phylo_100
0.47,0.0,0.2516161616161616,10166,91,91,phylo_100
0.47,0.0,0.2516161616161616,10166,92,92,phylo_100
0.47,0.0,0.2516161616161616,10166,93,93,phylo_100
0.47,0.0,0.2516161616161616,10166,94,94,phylo_100
0.47,0.0,0.2516161616161616,10166,95,95,phylo_100
0.47,0.0,0.2516161616161616,10166,96,96,phylo_100
0.47,0.0,0.2516161616161616,10166,97,97,phylo_100
0.47,0.0,0.2516161616161616,10166,98,98,phylo_100
0.47,0.0,0.2516161616161616,10166,99,99,phylo_100
0.47,0.0,0.2516161616161616,10166,100,100,phylo_100
0.47,0.0,0.2516161616161616,10166,101,101,phylo_100
0.0,0.0,0.0,10047,0,0,phylo_100
0.0,0.0,0.0,10047,1,1,phylo_100
0.0,0.0,0.0,10047,2,2,phylo_100
0.0,0.0,0.0,10047,3,3,phylo_100
0.0,0.0,0.0,10047,4,4,phylo_100
0.0,0.0,0.0,10047,5,5,phylo_100
0.0,0.0,0.0,10047,6,6,phylo_100
0.0,0.0,0.0,10047,7,7,phylo_100
0.0,0.0,0.0,10047,8,8,phylo_100
0.0,0.0,0.0,10047,9,9,phylo_100
0.0,0.0,0.0,10047,10,10,phylo_100
0.0,0.0,0.0,10047,11,11,phylo_100
0.0,0.0,0.0,10047,12,12,phylo_100
0.0,0.0,0.0,10047,13,13,phylo_100
0.0,0.0,0.0,10047,14,14,phylo_100
0.0,0.0,0.0,10047,15,15,phylo_100
0.0,0.0,0.0,10047,16,16,phylo_100
0.0,0.0,0.0,10047,17,17,phylo_100
0.0,0.0,0.0,10047,18,18,phylo_100
0.0,0.0,0.0,10047,19,19,phylo_100
0.0,0.0,0.0,10047,20,20,phylo_100
0.0,0.0,0.0,10047,21,21,phylo_100
0.0,0.0,0.0,10047,22,22,phylo_100
0.0,0.0,0.0,10047,23,23,phylo_100
0.0,0.0,0.0,10047,24,24,phylo_100
0.0,0.0,0.0,10047,25,25,phylo_100
0.0,0.0,0.0,10047,26,26,phylo_100
0.0,0.0,0.0,10047,27,27,phylo_100
0.0,0.0,0.0,10047,28,28,phylo_100
0.0,0.0,0.0,10047,29,29,phylo_100
0.0,0.0,0.0,10047,30,30,phylo_100
0.0,0.0,0.0,10047,31,31,phylo_100
0.0,0.0,0.0,10047,32,32,phylo_100
0.0,0.0,0.0,10047,33,33,phylo_100
0.0,0.0,0.0,10047,34,34,phylo_100
0.0,0.0,0.0,10047,35,35,phylo_100
0.0,0.0,0.0,10047,36,36,phylo_100
0.0,0.0,0.0,10047,37,37,phylo_100
0.0,0.0,0.0,10047,38,38,phylo_100
0.0,0.0,0.0,10047,39,39,phylo_100
0.0,0.0,0.0,10047,40,40,phylo_100
0.0,0.0,0.0,10047,41,41,phylo_100
0.0,0.0,0.0,10047,42,42,phylo_100
0.0,0.0,0.0,10047,43,43,phylo_100
0.0,0.0,0.0,10047,44,44,phylo_100
0.0,0.0,0.0,10047,45,45,phylo_100
0.0,0.0,0.0,10047,46,46,phylo_100
0.0,0.0,0.0,10047,47,47,phylo_100
0.0,0.0,0.0,10047,48,48,phylo_100
0.0,0.0,0.0,10047,49,49,phylo_100
0.0,0.0,0.0,10047,50,50,phylo_100
0.0,0.0,0.0,10047,51,51,phylo_100
0.0,0.0,0.0,10047,52,52,phylo_100
0.0,0.0,0.0,10047,53,53,phylo_100
0.0,0.0,0.0,10047,54,54,phylo_100
0.0,0.0,0.0,10047,55,55,phylo_100
0.0,0.0,0.0,10047,56,56,phylo_100
0.0,0.0,0.0,10047,57,57,phylo_100
0.0,0.0,0.0,10047,58,58,phylo_100
0.0,0.0,0.0,10047,59,59,phylo_100
0.0,0.0,0.0,10047,60,60,phylo_100
0.0,0.0,0.0,10047,61,61,phylo_100
0.0,0.0,0.0,10047,62,62,phylo_100
0.0,0.0,0.0,10047,63,63,phylo_100
0.0,0.0,0.0,10047,64,64,phylo_100
0.0,0.0,0.0,10047,65,65,phylo_100
0.0,0.0,0.0,10047,66,66,phylo_100
0.0,0.0,0.0,10047,67,67,phylo_100
0.0,0.0,0.0,10047,68,68,phylo_100
0.0,0.0,0.0,10047,69,69,phylo_100
0.0,0.0,0.0,10047,70,70,phylo_100
0.0,0.0,0.0,10047,71,71,phylo_100
0.0,0.0,0.0,10047,72,72,phylo_100
0.0,0.0,0.0,10047,73,73,phylo_100
0.0,0.0,0.0,10047,74,74,phylo_100
0.0,0.0,0.0,10047,75,75,phylo_100
0.0,0.0,0.0,10047,76,76,phylo_100
0.0,0.0,0.0,10047,77,77,phylo_100
0.0,0.0,0.0,10047,78,78,phylo_100
0.0,0.0,0.0,10047,79,79,phylo_100
0.0,0.0,0.0,10047,80,80,phylo_100
0.0,0.0,0.0,10047,81,81,phylo_100
0.0,0.0,0.0,10047,82,82,phylo_100
0.0,0.0,0.0,10047,83,83,phylo_100
0.0,0.0,0.0,10047,84,84,phylo_100
0.0,0.0,0.0,10047,85,85,phylo_100
0.0,0.0,0.0,10047,86,86,phylo_100
0.0,0.0,0.0,10047,87,87,phylo_100
0.0,0.0,0.0,10047,88,88,phylo_100
0.0,0.0,0.0,10047,89,89,phylo_100
0.47,0.0,0.2516161616161616,10047,90,90,phylo_100
0.47,0.0,0.2516161616161616,10047,91,91,phylo_100
0.47,0.0,0.2516161616161616,10047,92,92,phylo_100
0.47,0.0,0.2516161616161616,10047,93,93,phylo_100
0.47,0.0,0.2516161616161616,10047,94,94,phylo_100
0.47,0.0,0.2516161616161616,10047,95,95,phylo_100
0.47,0.0,0.2516161616161616,10047,96,96,phylo_100
0.47,0.0,0.2516161616161616,10047,97,97,phylo_100
0.47,0.0,0.2516161616161616,10047,98,98,phylo_100
0.47,0.0,0.2516161616161616,10047,99,99,phylo_100
0.47,0.0,0.2516161616161616,10047,100,100,phylo_100
0.0,0.0,0.0,10048,0,0,phylo_100
0.47,0.0,0.2516161616161616,10048,1,1,phylo_100
0.47,0.0,0.2516161616161616,10048,2,2,phylo_100
0.47,0.0,0.2516161616161616,10048,3,3,phylo_100
0.47,0.0,0.2516161616161616,10048,4,4,phylo_100
0.47,0.0,0.2516161616161616,10048,5,5,phylo_100
0.47,0.0,0.2516161616161616,10048,6,6,phylo_100
0.47,0.0,0.2516161616161616,10048,7,7,phylo_100
0.47,0.0,0.2516161616161616,10048,8,8,phylo_100
0.47,0.0,0.2516161616161616,10048,9,9,phylo_100
0.47,0.0,0.2516161616161616,10048,10,10,phylo_100
0.47,0.0,0.2516161616161616,10048,11,11,phylo_100
0.47,0.0,0.2516161616161616,10048,12,12,phylo_100
0.47,0.0,0.2516161616161616,10048,13,13,phylo_100
0.47,0.0,0.2516161616161616,10048,14,14,phylo_100
0.47,0.0,0.2516161616161616,10048,15,15,phylo_100
0.47,0.0,0.2516161616161616,10048,16,16,phylo_100
0.47,0.0,0.2516161616161616,10048,17,17,phylo_100
0.47,0.0,0.2516161616161616,10048,18,18,phylo_100
0.47,0.0,0.2516161616161616,10048,19,19,phylo_100
0.47,0.0,0.2516161616161616,10048,20,20,phylo_100
0.47,0.0,0.2516161616161616,10048,21,21,phylo_100
0.47,0.0,0.2516161616161616,10048,22,22,phylo_100
0.47,0.0,0.2516161616161616,10048,23,23,phylo_100
0.47,0.0,0.2516161616161616,10048,24,24,phylo_100
0.47,0.0,0.2516161616161616,10048,25,25,phylo_100
0.47,0.0,0.2516161616161616,10048,26,26,phylo_100
0.47,0.0,0.2516161616161616,10048,27,27,phylo_100
0.47,0.0,0.2516161616161616,10048,28,28,phylo_100
0.47,0.0,0.2516161616161616,10048,29,29,phylo_100
0.47,0.0,0.2516161616161616,10048,30,30,phylo_100
0.47,0.0,0.2516161616161616,10048,31,31,phylo_100
0.47,0.0,0.2516161616161616,10048,32,32,phylo_100
0.47,0.0,0.2516161616161616,10048,33,33,phylo_100
0.47,0.0,0.2516161616161616,10048,34,34,phylo_100
0.47,0.0,0.2516161616161616,10048,35,35,phylo_100
0.47,0.0,0.2516161616161616,10048,36,36,phylo_100
0.47,0.0,0.2516161616161616,10048,37,37,phylo_100
0.47,0.0,0.2516161616161616,10048,38,38,phylo_100
0.47,0.0,0.2516161616161616,10048,39,39,phylo_100
0.47,0.0,0.2516161616161616,10048,40,40,phylo_100
0.47,0.0,0.2516161616161616,10048,41,41,phylo_100
0.47,0.0,0.2516161616161616,10048,42,42,phylo_100
0.47,0.0,0.2516161616161616,10048,43,43,phylo_100
0.47,0.0,0.2516161616161616,10048,44,44,phylo_100
0.47,0.0,0.2516161616161616,10048,45,45,phylo_100
0.47,0.0,0.2516161616161616,10048,46,46,phylo_100
0.47,0.0,0.2516161616161616,10048,47,47,phylo_100
0.47,0.0,0.2516161616161616,10048,48,48,phylo_100
0.47,0.0,0.2516161616161616,10048,49,49,phylo_100
0.47,0.0,0.2516161616161616,10048,50,50,phylo_100
0.47,0.0,0.2516161616161616,10048,51,51,phylo_100
0.47,0.0,0.2516161616161616,10048,52,52,phylo_100
0.47,0.0,0.2516161616161616,10048,53,53,phylo_100
0.47,0.0,0.2516161616161616,10048,54,54,phylo_100
0.47,0.0,0.2516161616161616,10048,55,55,phylo_100
0.47,0.0,0.2516161616161616,10048,56,56,phylo_100
0.47,0.0,0.2516161616161616,10048,57,57,phylo_100
0.47,0.0,0.2516161616161616,10048,58,58,phylo_100
0.47,0.0,0.2516161616161616,10048,59,59,phylo_100
0.47,0.0,0.2516161616161616,10048,60,60,phylo_100
0.47,0.0,0.2516161616161616,10048,61,61,phylo_100
0.47,0.0,0.2516161616161616,10048,62,62,phylo_100
0.47,0.0,0.2516161616161616,10048,63,63,phylo_100
0.47,0.0,0.2516161616161616,10048,64,64,phylo_100
0.47,0.0,0.2516161616161616,10048,65,65,phylo_100
0.47,0.0,0.2516161616161616,10048,66,66,phylo_100
